user_id,longitude,latitude,date_taken,photo/video_page_url,x,y
24256658@N06,139.57129,35.701128999999995,2013-07-21 09:32:02.0,http://www.flickr.com/photos/24256658@N06/9719482003/,15537004.932160314,4259574.728685858
44925192@N00,139.69966599999998,35.675833000000004,2011-07-02 16:19:59.0,http://www.flickr.com/photos/44925192@N00/5892948681/,15551295.683110394,4256107.682374471
24256658@N06,139.857901,35.670908000000004,2013-10-13 12:02:41.0,http://www.flickr.com/photos/24256658@N06/10308901794/,15568910.322736064,4255432.794269329
7274020@N06,139.798493,35.710471000000005,2012-07-16 16:10:07.0,http://www.flickr.com/photos/7274020@N06/7590141336/,15562297.054427017,4260855.412640095
53869907@N00,139.780748,35.625088,2006-10-01 19:16:06.0,http://www.flickr.com/photos/53869907@N00/273873874/,15560321.690062888,4249155.9312523585
28085557@N00,139.665,35.609165999999995,2012-01-28 16:33:48.0,http://www.flickr.com/photos/28085557@N00/6830610635/,15547436.681642551,4246975.625314363
14003952@N04,139.795283,35.696822,2012-08-16 06:05:41.0,http://www.flickr.com/photos/14003952@N04/7866517666/,15561939.718861574,4258984.3375856895
24256658@N06,139.73545,35.628174,2014-02-16 10:31:29.0,http://www.flickr.com/photos/24256658@N06/13208697673/,15555279.139768938,4249578.568095277
14429921@N06,139.770898,35.671521000000006,2007-12-06 08:40:01.0,http://www.flickr.com/photos/14429921@N06/2337154481/,15559225.19307858,4255516.79330149
36521970272@N01,139.763774,35.675007,2007-10-08 13:04:01.0,http://www.flickr.com/photos/36521970272@N01/1878915666/,15558432.15302617,4255994.490112556
94611163@N00,139.669771,35.607014,2007-03-25 19:59:50.0,http://www.flickr.com/photos/94611163@N00/433653906/,15547967.786933128,4246680.970854625
115693927@N08,139.700625,35.675655,2014-04-26 10:03:34.0,http://www.flickr.com/photos/115693927@N08/13998486416/,15551402.438502066,4256083.28975411
25113542@N00,139.754075,35.702544,2010-06-01 08:08:51.0,http://www.flickr.com/photos/25113542@N00/4678904954/,15557352.46528496,4259768.699752164
86542934@N00,139.731062,35.665337,2011-12-08 17:31:05.0,http://www.flickr.com/photos/86542934@N00/6475852765/,15554790.669843337,4254669.432960107
13101664@N03,139.70028100000002,35.65971,2013-04-06 21:08:59.0,http://www.flickr.com/photos/13101664@N03/8803987820/,15551364.144597234,4253898.452371556
44966693@N00,139.710774,35.686746,2011-05-04 20:09:48.0,http://www.flickr.com/photos/44966693@N00/5686917478/,15552532.220014121,4257603.2731971415
50902562@N00,139.770755,35.703891,2010-11-14 16:14:36.0,http://www.flickr.com/photos/50902562@N00/5173713179/,15559209.274391398,4259953.352439135
75334792@N00,139.700946,35.660225,2006-09-08 10:04:33.0,http://www.flickr.com/photos/75334792@N00/301195151/,15551438.172058607,4253969.012580044
48018466@N00,139.730166,35.7525,2012-03-28 17:00:49.0,http://www.flickr.com/photos/48018466@N00/6965653892/,15554690.927579587,4266618.977410107
61085800@N00,139.733004,35.664444,2008-11-06 12:58:49.0,http://www.flickr.com/photos/61085800@N00/3010389153/,15555006.852294456,4254547.075384816
80438038@N00,139.765062,35.671490000000006,2005-08-31 20:41:55.0,http://www.flickr.com/photos/80438038@N00/39083054/,15558575.532530306,4255512.5453741
26205832@N00,139.764726,35.670848,2011-07-24 14:04:38.0,http://www.flickr.com/photos/26205832@N00/5969242334/,15558538.1291814,4255424.572539017
71453924@N00,139.624055,35.613665999999995,2007-05-07 16:54:15.0,http://www.flickr.com/photos/71453924@N00/534480617/,15542878.705092022,4247591.796409114
11764882@N00,139.882049,35.633302,2007-05-28 13:25:11.0,http://www.flickr.com/photos/11764882@N00/539247762/,15571598.465799741,4250280.898967997
94951637@N00,139.801883,35.713625,2008-08-08 18:00:23.0,http://www.flickr.com/photos/94951637@N00/2795131258/,15562674.427500809,4261287.824737507
24256658@N06,139.77133999999998,35.717585,2012-05-26 00:00:41.0,http://www.flickr.com/photos/24256658@N06/7401555784/,15559274.396293512,4261830.763334405
72396314@N00,139.644374,35.59811,2007-10-06 14:07:18.0,http://www.flickr.com/photos/72396314@N00/1497383618/,15545140.605825452,4245461.90855817
45153470@N00,139.766006,35.706934000000004,2001-12-26 12:39:38.0,http://www.flickr.com/photos/45153470@N00/338092743/,15558680.618129622,4260370.511754245
40732547488@N01,139.74560400000001,35.700044,2012-03-21 15:52:17.0,http://www.flickr.com/photos/40732547488@N01/6856124632/,15556409.477878457,4259425.997019784
14379422@N00,139.73998,35.674772,2008-06-13 19:53:12.0,http://www.flickr.com/photos/14379422@N00/2579766660/,15555783.41706223,4255962.286716997
73344268@N00,139.773333,35.702833,2013-05-21 00:14:47.0,http://www.flickr.com/photos/73344268@N00/8758382776/,15559496.256038664,4259808.316880932
43754375@N00,139.76806299999998,35.707183,2011-02-16 11:32:55.0,http://www.flickr.com/photos/43754375@N00/5480684307/,15558909.602322182,4260404.6474145185
26108506@N03,139.721975,35.666005,2010-11-15 13:23:20.0,http://www.flickr.com/photos/26108506@N03/5179486511/,15553779.109630495,4254760.962253885
81788993@N00,139.754211,35.6823,2008-07-25 10:35:40.0,http://www.flickr.com/photos/81788993@N00/2722838602/,15557367.604735712,4256993.938800724
25159586@N00,139.746577,35.732483,2006-11-25 18:44:28.0,http://www.flickr.com/photos/25159586@N00/307782503/,15556517.791742994,4263873.605897258
13798849@N00,139.771476,35.715387,2006-11-05 12:07:00.0,http://www.flickr.com/photos/13798849@N00/299376031/,15559289.535744263,4261529.401660364
95795770@N00,139.72734,35.635501,2012-05-05 16:15:31.0,http://www.flickr.com/photos/95795770@N00/7144753021/,15554376.338698603,4250582.0878083715
25649704@N06,139.701,35.686833,2008-05-28 14:01:47.0,http://www.flickr.com/photos/25649704@N06/2535479361/,15551444.18331111,4257615.197083457
79446517@N00,139.773044,35.629884000000004,2007-07-07 16:53:44.0,http://www.flickr.com/photos/79446517@N00/3911035263/,15559464.084705826,4249812.764685987
26473912@N04,139.730059,35.590595,2014-04-04 08:50:52.0,http://www.flickr.com/photos/26473912@N04/13612468215/,15554679.016394075,4244433.122227422
91064730@N04,139.779825,35.619349,2012-10-01 16:05:44.0,http://www.flickr.com/photos/91064730@N04/8280516041/,15560218.94217289,4248370.001571879
22322135@N00,139.735472,35.691295000000004,2011-11-23 05:26:47.0,http://www.flickr.com/photos/22322135@N00/6388939775/,15555281.588797733,4258226.75912722
55182061@N00,139.765319,35.655064,2004-06-18 04:25:25.0,http://www.flickr.com/photos/55182061@N00/84905964/,15558604.141639443,4253261.923952697
55511783@N00,139.702315,35.693346000000005,2011-07-27 19:51:52.0,http://www.flickr.com/photos/55511783@N00/5980559837/,15551590.5684415,4258507.880813128
96188016@N02,139.731213,35.619125,2013-09-06 16:36:35.0,http://www.flickr.com/photos/96188016@N02/9687339785/,15554807.479086448,4248339.326944812
55658968@N00,139.743368,35.694353,2012-06-26 13:38:46.0,http://www.flickr.com/photos/55658968@N00/7692308080/,15556160.56749704,4258645.908587309
70499124@N00,139.771406,35.715295000000005,2012-04-05 12:43:55.0,http://www.flickr.com/photos/70499124@N00/7409646480/,15559281.743379904,4261516.7879771795
78689121@N00,139.73538,35.686522,2013-10-01 04:41:12.0,http://www.flickr.com/photos/78689121@N00/12412066803/,15555271.347404584,4257572.572676121
71668585@N00,139.695,35.690333,2010-08-30 18:23:21.0,http://www.flickr.com/photos/71668585@N00/4965742497/,15550776.26636635,4258094.9044447
36101700372@N01,139.801197,35.637627,2007-11-27 23:18:51.0,http://www.flickr.com/photos/36101700372@N01/2093031886/,15562598.062330123,4250873.285989319
71453924@N00,139.77674199999998,35.715722,2013-07-14 16:45:48.0,http://www.flickr.com/photos/71453924@N00/9893403754/,15559875.74418277,4261575.332042845
36521984920@N01,139.71903899999998,35.659240000000004,2008-07-31 19:37:17.0,http://www.flickr.com/photos/36521984920@N01/2719587720/,15553452.275605526,4253834.058015338
71453924@N00,139.62991599999998,35.628333000000005,2007-04-13 09:50:53.0,http://www.flickr.com/photos/71453924@N00/474275796/,15543531.14862756,4249600.344058263
8553222@N02,139.725075,35.651872999999995,2012-04-08 17:07:42.0,http://www.flickr.com/photos/8553222@N02/6909966670/,15554124.20005196,4252824.760256759
11560324@N07,139.755706,35.682956,2008-05-17 14:40:54.0,http://www.flickr.com/photos/11560324@N07/2498754321/,15557534.02737445,4257083.842954988
62542275@N00,139.71811200000002,35.729582,2007-04-26 07:55:37.0,http://www.flickr.com/photos/62542275@N00/484924892/,15553349.082437567,4263475.7852130225
28110754@N04,139.709738,35.691441,2014-02-22 15:59:50.0,http://www.flickr.com/photos/28110754@N04/12692611184/,15552416.893021662,4258246.770475824
67932864@N02,139.79508,35.628899,2013-06-15 15:21:52.0,http://www.flickr.com/photos/67932864@N02/9055083597/,15561917.121004947,4249677.861359752
94984113@N00,139.715666,35.684,2010-05-10 13:37:38.0,http://www.flickr.com/photos/94984113@N00/4594935160/,15553076.794963082,4257226.923651639
36876252@N07,139.699745,35.689788,2009-11-16 17:52:10.0,http://www.flickr.com/photos/36876252@N07/4168340345/,15551304.47735017,4258020.205772003
89613559@N07,139.73854,35.683513,2012-09-17 07:45:02.0,http://www.flickr.com/photos/89613559@N07/8165238928/,15555623.11699549,4257160.179836982
36101700502@N01,139.73261000000002,35.672245000000004,2012-07-02 10:23:15.0,http://www.flickr.com/photos/36101700502@N01/7483601842/,15554962.992415085,4255616.003429756
24256658@N06,139.592602,35.712959999999995,2013-03-20 10:00:14.0,http://www.flickr.com/photos/24256658@N06/8591879491/,15539377.373148099,4261196.652088508
66620281@N02,139.882505,35.631640999999995,2013-10-24 13:47:04.0,http://www.flickr.com/photos/66620281@N02/10610722564/,15571649.227487545,4250053.4034771
31362181@N08,139.82872,35.696449,2012-09-22 12:19:11.0,http://www.flickr.com/photos/31362181@N08/8014710513/,15565661.908675231,4258933.2093251385
9690615@N07,139.77448,35.627202000000004,2012-03-27 15:20:52.0,http://www.flickr.com/photos/9690615@N07/6903586148/,15559623.939494602,4249445.448055614
86672335@N00,139.749,35.694833,2012-04-04 10:12:43.0,http://www.flickr.com/photos/86672335@N00/7053888355/,15556787.518869191,4258711.7019828
87466583@N00,139.879302,35.631349,2006-01-09 02:34:24.0,http://www.flickr.com/photos/87466583@N00/87907298/,15571292.671158532,4250013.41077882
8819274@N04,139.698715,35.669011,2006-12-02 16:34:53.0,http://www.flickr.com/photos/8819274@N04/2648670371/,15551189.818274647,4255172.853553635
68701696@N00,139.73646599999998,35.752466,2006-11-15 18:53:35.0,http://www.flickr.com/photos/68701696@N00/299005590/,15555392.240371583,4266614.313656883
27889738@N07,139.76824,35.686176,2008-10-13 15:55:02.0,http://www.flickr.com/photos/27889738@N07/3068278284/,15558929.305872047,4257525.151505032
72187655@N00,139.73216599999998,35.659333000000004,2012-12-03 19:09:28.0,http://www.flickr.com/photos/72187655@N00/8698998398/,15554913.566561172,4253846.799847234
8819274@N04,139.805488,35.760861,2006-07-27 20:25:12.0,http://www.flickr.com/photos/8819274@N04/2645742329/,15563075.734265115,4267765.909694865
95795770@N00,139.7708,35.72753,2007-04-20 12:53:44.0,http://www.flickr.com/photos/95795770@N00/466070046/,15559214.283768483,4263194.398566263
59024453@N06,139.806861,35.749037,2011-09-24 16:34:57.0,http://www.flickr.com/photos/59024453@N06/6177337575/,15563228.575925976,4266143.9706606185
71453924@N00,139.731777,35.667111,2009-03-28 20:28:22.0,http://www.flickr.com/photos/71453924@N00/3420011408/,15554870.263279254,4254912.507947974
7183730@N06,139.772166,35.662,2010-03-23 05:43:36.0,http://www.flickr.com/photos/7183730@N06/4527378985/,15559366.346192902,4254212.20901884
38121641@N03,139.77047199999998,35.699188,2013-08-15 16:21:59.0,http://www.flickr.com/photos/38121641@N03/9515377755/,15559177.7709755,4259308.658073653
30615035@N07,139.63734,35.731632,2009-10-22 14:30:04.0,http://www.flickr.com/photos/30615035@N07/4034170274/,15544357.584527215,4263756.9048426915
95795770@N00,139.745727,35.642955,2010-01-09 16:03:00.0,http://www.flickr.com/photos/95795770@N00/4259114822/,15556423.17017582,4251603.096086606
33356995@N00,139.812777,35.710555,2014-02-21 16:54:36.0,http://www.flickr.com/photos/33356995@N00/12749740225/,15563887.142033514,4260866.928783608
94984113@N00,139.760666,35.678333,2011-07-30 15:52:22.0,http://www.flickr.com/photos/94984113@N00/5992155729/,15558086.172048781,4256450.2811053395
65547237@N04,139.762358,35.669290000000004,2012-05-31 08:00:46.0,http://www.flickr.com/photos/65547237@N04/7456581272/,15558274.524627207,4255211.083772231
55064893@N00,139.65163,35.565202,2008-07-18 19:52:13.0,http://www.flickr.com/photos/55064893@N00/2732130820/,15545948.340050647,4240957.592759724
22158401@N00,139.72863600000002,35.679286,2011-11-03 13:52:49.0,http://www.flickr.com/photos/22158401@N00/6318671236/,15554520.608758675,4256580.882567089
36449657@N00,139.700421,35.659674,2009-08-17 16:45:22.0,http://www.flickr.com/photos/36449657@N00/3915658679/,15551379.729325939,4253893.520024487
26958633@N02,139.6945,35.687333,2009-02-08 12:39:29.0,http://www.flickr.com/photos/26958633@N02/3262317845/,15550720.606620954,4257683.72541787
50902562@N00,139.773,35.697165999999996,2011-03-28 13:52:28.0,http://www.flickr.com/photos/50902562@N00/5581621681/,15559459.186648222,4259031.490938771
24879135@N04,139.748175,35.657522,2013-09-06 15:39:45.0,http://www.flickr.com/photos/24879135@N04/9899239733/,15556695.680289283,4253598.679316555
92411555@N00,139.767772,35.671944,2009-07-11 21:19:28.0,http://www.flickr.com/photos/92411555@N00/3711187919/,15558877.20835036,4255574.757120726
26981415@N00,139.696655,35.565746000000004,1982-01-01 00:00:00.0,http://www.flickr.com/photos/26981415@N00/2273450209/,15550960.500123613,4241032.038268419
80012693@N00,139.750666,35.700333,2009-12-09 10:30:57.0,http://www.flickr.com/photos/80012693@N00/4182932621/,15556972.97714085,4259465.612906363
77697591@N00,139.746093,35.697455,2008-07-16 13:01:42.0,http://www.flickr.com/photos/77697591@N00/2718192218/,15556463.913109453,4259071.105395533
14591708@N00,139.763656,35.669918,2013-10-14 14:25:27.0,http://www.flickr.com/photos/14591708@N00/10262892314/,15558419.017326256,4255297.136509413
12192486@N00,139.734283,35.613021,2009-10-05 14:48:05.0,http://www.flickr.com/photos/12192486@N00/3984228350/,15555149.229923181,4247503.476424137
51035661423@N01,139.70027,35.644968,2011-09-15 06:51:20.0,http://www.flickr.com/photos/51035661423@N01/6149917099/,15551362.920082828,4251878.842184674
8819274@N04,139.690818,35.689718,2008-03-28 17:26:51.0,http://www.flickr.com/photos/8819274@N04/2658563121/,15550310.728255859,4258010.611484056
67932864@N02,139.792665,35.655627,2013-12-07 13:35:42.0,http://www.flickr.com/photos/67932864@N02/11251463983/,15561648.28443468,4253339.056182382
25782133@N00,139.76187099999999,35.664663,2008-09-13 20:09:40.0,http://www.flickr.com/photos/25782133@N00/2853249192/,15558220.312035182,4254577.082323095
39137990@N04,139.717346,35.674411,2013-09-23 16:11:18.0,http://www.flickr.com/photos/39137990@N04/9894751745/,15553263.811707618,4255912.817004698
95795770@N00,139.733734,35.644115,2011-10-26 09:26:01.0,http://www.flickr.com/photos/95795770@N00/6282259228/,15555088.115522735,4251761.995126024
72396314@N00,139.704882,35.577090999999996,2007-03-31 12:07:06.0,http://www.flickr.com/photos/72396314@N00/440844683/,15551876.325574368,4242584.698126351
53869907@N00,139.707255,35.685414,2006-10-03 09:04:16.0,http://www.flickr.com/photos/53869907@N00/286819864/,15552140.48672602,4257420.716009549
95111171@N00,139.711775,35.663328,2007-01-14 21:39:52.0,http://www.flickr.com/photos/95111171@N00/356982687/,15552643.650824407,4254394.164594182
62705531@N00,139.766647,35.672715999999994,2009-04-05 13:10:13.0,http://www.flickr.com/photos/62705531@N00/6123678873/,15558751.973923218,4255680.545308499
40037997@N02,139.713066,35.663477,2011-06-18 13:07:21.0,http://www.flickr.com/photos/40037997@N02/5845074523/,15552787.364287019,4254414.579979337
16899035@N00,139.71071,35.687028999999995,2012-04-10 15:27:34.0,http://www.flickr.com/photos/16899035@N00/6950702452/,15552525.095566716,4257642.060139364
44962872@N00,139.698077,35.680144,2013-02-10 11:35:05.0,http://www.flickr.com/photos/44962872@N00/8472301403/,15551118.796439525,4256698.466329695
80072069@N00,139.689969,35.562388,2008-06-27 07:57:00.0,http://www.flickr.com/photos/80072069@N00/2862025379/,15550216.218008166,4240572.509538667
8553222@N02,139.700343,35.659496999999995,2013-03-31 10:35:33.0,http://www.flickr.com/photos/8553222@N02/8605071328/,15551371.046405662,4253869.269350394
95044132@N03,139.707788,35.540894,2008-04-07 23:12:46.0,http://www.flickr.com/photos/95044132@N03/9197689827/,15552199.820014618,4237631.598418001
68539559@N03,139.752273,35.681282,2008-06-07 06:58:55.0,http://www.flickr.com/photos/68539559@N03/6933747962/,15557151.867562557,4256854.424366355
27889738@N07,139.748166,35.664491,2009-10-18 15:46:53.0,http://www.flickr.com/photos/27889738@N07/4606304335/,15556694.67841387,4254553.515223079
24256658@N06,139.857901,35.670908000000004,2011-12-10 00:00:13.0,http://www.flickr.com/photos/24256658@N06/7635573156/,15568910.322736064,4255432.794269329
24256658@N06,139.77133999999998,35.717585,2012-08-12 15:00:11.0,http://www.flickr.com/photos/24256658@N06/7773724820/,15559274.396293512,4261830.763334405
54820228@N03,139.77223500000002,35.716465,2012-06-14 13:28:11.0,http://www.flickr.com/photos/54820228@N03/7188362449/,15559374.027237771,4261677.20220705
18276635@N00,139.693307,35.673264,2006-12-02 06:17:33.0,http://www.flickr.com/photos/18276635@N00/321882680/,15550587.802468436,4255755.639099007
36876252@N07,139.814844,35.697386,2009-06-17 14:40:19.0,http://www.flickr.com/photos/36876252@N07/3870814832/,15564117.239420982,4259061.647259593
87646058@N00,139.714057,35.641698999999996,2011-08-13 15:48:07.0,http://www.flickr.com/photos/87646058@N00/6037450999/,15552897.681902397,4251431.049382925
95795770@N00,139.757257,35.676390000000005,2007-10-10 13:18:13.0,http://www.flickr.com/photos/95795770@N00/1529505891/,15557706.683904665,4256184.012442483
67902617@N00,139.736137,35.666292,2007-01-05 21:52:10.0,http://www.flickr.com/photos/67902617@N00/1356319351/,15555355.616259117,4254800.287200641
50007612@N00,139.73498899999998,35.653756,2007-05-14 17:57:06.0,http://www.flickr.com/photos/50007612@N00/1262678745/,15555227.82148368,4253082.7271947665
81788993@N00,139.766311,35.673266999999996,2008-07-27 18:00:06.0,http://www.flickr.com/photos/81788993@N00/2726912775/,15558714.57057431,4255756.050197817
53221888@N02,139.699167,35.676111,2010-09-17 13:52:46.0,http://www.flickr.com/photos/53221888@N02/4997955961/,15551240.134684486,4256145.778822969
36521970272@N01,139.739227,35.704704,2007-10-14 15:04:30.0,http://www.flickr.com/photos/36521970272@N01/2051444360/,15555699.593485663,4260064.803566214
14284621@N06,139.88149099999998,35.632953,2009-01-02 11:52:00.0,http://www.flickr.com/photos/14284621@N06/3190086031/,15571536.349523876,4250233.098499658
13327238@N02,139.7715,35.698333,2013-05-21 16:06:17.0,http://www.flickr.com/photos/13327238@N02/9091628531/,15559292.20741204,4259191.457463164
25888224@N03,139.770497,35.716658,2012-05-25 11:08:18.0,http://www.flickr.com/photos/25888224@N03/7284393220/,15559180.553962773,4261703.66392597
36516818@N00,139.723275,35.71197,2007-02-24 16:57:44.0,http://www.flickr.com/photos/36516818@N00/401494195/,15553923.824968532,4261060.922787252
17524395@N00,139.75605,35.670963,2006-09-26 06:25:43.0,http://www.flickr.com/photos/17524395@N00/254480242/,15557572.321279276,4255440.330860877
39006683@N08,139.77870900000002,35.624084,2011-05-04 19:13:14.0,http://www.flickr.com/photos/39006683@N08/5690120278/,15560094.709621167,4249018.433994654
33984162@N02,139.710903,35.648329,2013-10-09 21:46:42.0,http://www.flickr.com/photos/33984162@N02/10168999434/,15552546.580228437,4252339.256394809
15879902@N00,139.773893,35.663041,2009-08-03 04:22:19.0,http://www.flickr.com/photos/15879902@N00/3878898835/,15559558.594953505,4254354.841107325
36449457@N00,139.70330800000002,35.625594,2013-05-05 17:25:27.0,http://www.flickr.com/photos/36449457@N00/12559110905/,15551701.108695863,4249225.228333397
54820228@N03,139.772354,35.716431,2013-03-06 14:56:36.0,http://www.flickr.com/photos/54820228@N03/8537050810/,15559387.274257174,4261672.540563723
44535275@N04,139.85896100000002,35.640522,2012-02-04 16:53:08.0,http://www.flickr.com/photos/44535275@N04/6815973621/,15569028.321396306,4251269.826542626
8819274@N04,139.699745,35.667407,2008-06-07 15:43:15.0,http://www.flickr.com/photos/8819274@N04/2659132611/,15551304.47735017,4254953.066645386
62705531@N00,139.745002,35.686091,2009-04-04 11:28:53.0,http://www.flickr.com/photos/62705531@N00/6112390167/,15556342.463544996,4257513.50182684
27889738@N07,139.701949,35.604495,2008-11-30 15:08:32.0,http://www.flickr.com/photos/27889738@N07/3107382776/,15551549.825507876,4246336.07637582
80072069@N00,139.68971100000002,35.559063,2007-07-01 18:02:19.0,http://www.flickr.com/photos/80072069@N00/844537897/,15550187.497579547,4240117.51569705
52253269@N00,139.796616,35.711921999999994,2009-03-04 13:00:51.0,http://www.flickr.com/photos/52253269@N00/3708946273/,15562088.107742801,4261054.342015497
86672335@N00,139.701547,35.69153,2009-03-17 00:54:41.0,http://www.flickr.com/photos/86672335@N00/3418603635/,15551505.075072575,4258258.969192606
47335063@N08,139.74551599999998,35.733005,2009-11-30 18:04:59.0,http://www.flickr.com/photos/47335063@N08/4353579817/,15556399.681763263,4263945.190474931
12268993@N04,139.74616699999999,35.742333,2012-08-13 11:37:46.0,http://www.flickr.com/photos/12268993@N04/7793971634/,15556472.15075177,4265224.466798612
72396314@N00,139.694424,35.691805,2007-06-23 18:54:47.0,http://www.flickr.com/photos/72396314@N00/612562578/,15550712.146339655,4258296.661942816
70173702@N08,139.76305200000002,35.672894,2009-11-23 08:21:42.0,http://www.flickr.com/photos/70173702@N08/6397181995/,15558351.780353816,4255704.937030633
95795770@N00,139.7699,35.726890000000004,2007-04-20 13:04:09.0,http://www.flickr.com/photos/95795770@N00/466078671/,15559114.09622677,4263106.638132157
92411555@N00,139.73008000000002,35.659708,2011-09-10 19:39:09.0,http://www.flickr.com/photos/92411555@N00/6135363400/,15554681.35410338,4253898.17835222
29200401@N03,139.79228799999999,35.627969,2010-08-27 17:38:27.0,http://www.flickr.com/photos/29200401@N03/4970472635/,15561606.316986647,4249550.492232072
57449524@N00,139.785,35.692665999999996,2012-02-26 11:31:25.0,http://www.flickr.com/photos/57449524@N00/6969310873/,15560795.020537743,4258414.675357535
48009694@N00,139.776284,35.627266999999996,2012-01-07 10:58:34.0,http://www.flickr.com/photos/48009694@N00/6770336329/,15559824.759855993,4249454.350065383
87989454@N00,139.737746,35.663476,2011-09-01 00:18:20.0,http://www.flickr.com/photos/87989454@N00/6115646261/,15555534.729319796,4254414.4429632025
95795770@N00,139.7142,35.64233,2007-04-22 17:42:49.0,http://www.flickr.com/photos/95795770@N00/468222256/,15552913.600589585,4251517.48333631
90118617@N00,139.768667,35.675007,2007-08-05 21:10:25.0,http://www.flickr.com/photos/90118617@N00/1785057147/,15558976.83929462,4255994.490112556
95795770@N00,139.732803,35.637485,2011-06-17 18:05:22.0,http://www.flickr.com/photos/95795770@N00/5841392385/,15554984.477076812,4250853.83601051
10404250@N00,139.791948,35.655429999999996,2010-11-23 15:24:20.0,http://www.flickr.com/photos/10404250@N00/5200296641/,15561568.468359774,4253312.066690258
24995627@N00,139.71176100000002,35.684001,2008-02-13 23:33:48.0,http://www.flickr.com/photos/24995627@N00/2264563143/,15552642.09235154,4257227.06070301
29838003@N00,139.72998,35.659183,2008-08-11 19:25:35.0,http://www.flickr.com/photos/29838003@N00/2754740753/,15554670.222154304,4253826.248512797
9146585@N04,139.728069,35.701428,2008-03-16 16:28:36.0,http://www.flickr.com/photos/9146585@N04/2340684336/,15554457.490607392,4259615.715924677
54717162@N00,139.795746,35.713834000000006,2010-05-22 07:53:38.0,http://www.flickr.com/photos/54717162@N00/4629339940/,15561991.259785809,4261316.4791557435
23562237@N00,139.855,35.635166,2009-05-04 16:19:30.0,http://www.flickr.com/photos/23562237@N00/3501152060/,15568587.384893278,4250536.203570965
40046855@N00,139.570386,35.696258,2007-08-10 15:01:37.0,http://www.flickr.com/photos/40046855@N00/5849568632/,15536904.299340641,4258907.0284585655
14493914@N00,139.7415,35.626667,2012-04-09 17:41:02.0,http://www.flickr.com/photos/14493914@N00/6933072850/,15555952.622688238,4249372.177942443
71453924@N00,139.63175,35.628888,2009-01-07 19:25:38.0,http://www.flickr.com/photos/71453924@N00/3209592300/,15543735.308573678,4249676.3548345305
43754375@N00,139.757852,35.65815,2013-04-29 12:11:19.0,http://www.flickr.com/photos/43754375@N00/8710976690/,15557772.919001691,4253684.719371295
36516818@N00,139.767134,35.730798,2009-02-08 15:32:23.0,http://www.flickr.com/photos/36516818@N00/3330267925/,15558806.186515236,4263642.536276384
24256658@N06,139.57129,35.701128999999995,2013-06-25 10:02:54.0,http://www.flickr.com/photos/24256658@N06/9572434263/,15537004.932160314,4259574.728685858
8819274@N04,139.75296,35.692855,2008-03-22 15:36:55.0,http://www.flickr.com/photos/8819274@N04/2659166744/,15557228.34405273,4258440.580911774
66620281@N02,139.79628,35.710702000000005,2013-10-26 10:05:07.0,http://www.flickr.com/photos/66620281@N02/10627381653/,15562050.704393893,4260887.082063957
9958783@N08,139.7406,35.708607,2007-09-24 12:53:41.0,http://www.flickr.com/photos/9958783@N08/1458988622/,15555852.435146524,4260599.867054418
46051407@N08,139.7635,35.680665999999995,2010-07-21 18:16:36.0,http://www.flickr.com/photos/46051407@N08/4815142814/,15558401.65148569,4256770.0039227465
77034082@N00,139.700761,35.661833,2013-12-20 21:58:32.0,http://www.flickr.com/photos/77034082@N00/11579022625/,15551417.57795281,4254189.3277713945
71453924@N00,139.62325,35.628861,2009-04-11 12:18:36.0,http://www.flickr.com/photos/71453924@N00/5584150519/,15542789.09290194,4249672.65700077
71453924@N00,139.697846,35.528489,2007-05-05 14:22:32.0,http://www.flickr.com/photos/71453924@N00/492432573/,15551093.081637148,4235934.646122004
59024453@N06,139.720044,35.672358,2011-04-15 17:06:36.0,http://www.flickr.com/photos/59024453@N06/5621703948/,15553564.151693782,4255631.487964663
70731501@N00,139.772658,35.699372,2009-03-22 14:07:27.0,http://www.flickr.com/photos/70731501@N00/3420142441/,15559421.115382373,4259333.880357658
22349336@N00,139.795961,35.711116,2012-08-25 16:27:15.0,http://www.flickr.com/photos/22349336@N00/7904470140/,15562015.193476336,4260943.840481837
98498050@N00,139.756394,35.682654,2008-12-31 15:15:01.0,http://www.flickr.com/photos/98498050@N00/3176761428/,15557610.615184113,4257042.454060446
36187690@N04,139.70370400000002,35.731307,2009-07-06 16:21:59.0,http://www.flickr.com/photos/36187690@N04/3693539777/,15551745.191214222,4263712.336613884
58275139@N00,139.7406,35.699686,2007-04-14 10:03:51.0,http://www.flickr.com/photos/58275139@N00/1159069578/,15555852.435146524,4259376.922868037
8819274@N04,139.718627,35.663292999999996,2008-08-07 19:44:23.0,http://www.flickr.com/photos/8819274@N04/2740831463/,15553406.411975324,4254389.369039434
56453321@N00,139.695404,35.658931,2013-07-15 21:51:31.0,http://www.flickr.com/photos/56453321@N00/9291124271/,15550821.239440633,4253791.722357847
61584878@N03,139.748797,35.6574,2012-01-01 00:27:33.0,http://www.flickr.com/photos/61584878@N03/6621071907/,15556764.921012558,4253581.96460734
94611163@N00,139.57712,35.699373,2007-03-29 19:13:20.0,http://www.flickr.com/photos/94611163@N00/438729436/,15537653.924791638,4259334.017435448
41894177347@N01,139.777961,35.627052,2013-03-15 20:53:14.0,http://www.flickr.com/photos/41894177347@N01/8561155644/,15560011.442642054,4249424.904983765
